User ID,Age,Income,Expenses,Savings,Family Members,Marital Status,Secondary Income,Loan EMI,Rent,Monthly Investments,Credit Score,Risk Tolerance,Health Expenses,Education Expenses,Retirement Savings,Lifestyle Score,Debt-to-Income Ratio,Monthly Subscriptions,Financial Literacy Score,Gender
2941,33,261435,108388,187167,4,Single,7084,42330,30112,52603,527,High,15472,35920,655353,22,0.46,8511,90,Male
2942,37,144713,54845,16338,5,Married,85383,36163,30978,61185,543,Medium,1489,24222,38312,88,0.13,7582,6,Male
2943,28,75612,120853,16675,4,Married,53493,49127,21037,33099,356,Medium,13354,29932,810128,82,0.43,2973,33,Male
2944,58,120474,118417,94606,4,Married,22805,35222,13996,50200,442,Medium,12414,35898,823514,12,0.14,7589,20,Male
2945,47,59710,123436,25080,3,Married,61786,15828,19324,12280,491,Low,9148,15869,304712,11,0.43,3707,59,Female
2946,22,133096,31159,18936,1,Single,14248,4957,16473,2275,818,High,10565,12625,499908,21,0.47,1519,81,Female
2947,39,229417,99788,15019,2,Married,70003,18671,28066,38005,703,High,3695,5534,973394,97,0.16,3169,9,Male
2948,25,231463,34003,185753,4,Single,25384,39060,30427,6385,574,Medium,1677,37237,628572,91,0.16,7539,37,Female
2949,46,114924,115722,93304,4,Single,2896,31303,45865,50786,338,Low,16587,36148,383758,65,0.47,9367,57,Female
2950,21,288602,45139,9486,3,Married,10362,8696,13067,60949,492,High,6811,1630,332393,67,0.22,3996,55,Female
2951,48,157925,62452,87021,2,Single,85048,44727,10341,73184,626,High,12553,9337,738915,98,0.29,5990,43,Female
2952,57,38320,32205,123411,3,Single,86175,12812,26427,98806,782,Low,4401,10586,600759,61,0.22,8151,84,Male
2953,22,114154,66955,155184,1,Married,56032,9595,20158,3569,324,High,16198,23160,340811,24,0.4,5732,79,Female
2954,35,72243,17464,56697,3,Married,61022,9959,31440,25910,401,Low,19826,32803,996429,10,0.18,9285,63,Female
2955,49,196687,19840,60998,2,Married,83254,15383,20627,86567,516,High,1554,49876,374414,81,0.3,4607,19,Female
2956,59,92833,50768,114537,2,Single,90629,8892,43797,53170,566,Low,9994,26052,132466,80,0.44,7017,49,Male
2957,21,113476,30927,102816,4,Single,88998,27780,28202,69752,461,Medium,18546,3297,418910,54,0.48,414,53,Male
2958,36,134560,108622,31576,1,Married,83208,28721,19341,71427,586,High,17807,33658,641412,25,0.24,3475,45,Male
2959,31,57941,25329,186172,5,Married,8937,19389,7094,61398,546,High,10468,43809,338434,26,0.15,5549,39,Male
2960,54,45368,25791,113064,4,Single,47391,45081,24314,54383,473,High,9607,1400,270382,39,0.42,8808,23,Male
2961,20,223990,62627,86238,3,Single,94079,31369,48587,31600,695,Low,12184,30268,513181,46,0.14,8123,84,Male
2962,34,277481,138885,157392,3,Married,87567,32778,29829,16315,308,High,14818,13499,684782,27,0.41,469,57,Male
2963,45,20801,119554,130885,2,Single,38696,13095,8520,90134,747,High,15681,7919,40715,85,0.38,808,30,Female
2964,56,126538,140436,70729,2,Single,53954,5221,37136,24232,620,Low,19389,25602,547237,20,0.33,6628,49,Female
2965,40,105269,97073,95853,2,Married,82617,26634,23991,26425,424,High,13864,36869,50203,69,0.48,3569,9,Female
2966,50,273765,44370,126992,5,Married,11226,48239,10110,75891,340,High,3863,7571,637014,68,0.23,6475,83,Male
2967,44,111679,61408,34144,5,Single,16858,3677,46224,66015,636,Low,3012,30467,41646,79,0.14,4240,13,Male
2968,42,176777,100941,130143,4,Single,95868,43779,39475,84274,625,Low,11022,19044,383694,35,0.49,205,18,Male
2969,43,211375,148604,193398,5,Single,56848,47873,23677,80102,485,Low,5309,12596,9802,89,0.28,5001,29,Male
2970,57,181792,45416,82148,2,Single,39300,25548,49247,43499,540,High,8647,22342,953181,47,0.27,6233,56,Male
2971,47,53351,82439,24307,4,Married,41470,7334,40252,54016,638,Medium,14228,11197,417035,18,0.14,169,15,Female
2972,40,131023,28242,65598,4,Single,25113,44752,37583,50295,393,Low,13132,31227,892981,91,0.4,5357,21,Female
2973,37,187217,89324,155695,1,Married,52096,37932,15715,54235,715,High,4871,47568,829522,92,0.39,1423,53,Male
2974,55,107948,45249,156321,5,Single,22016,9033,24839,57104,362,Medium,14434,3749,899615,82,0.16,419,83,Male
2975,54,240686,110124,96810,3,Married,70920,47657,38645,23958,819,Medium,7749,27425,891264,55,0.19,396,69,Male
2976,28,239188,105049,107870,3,Single,17750,284,48664,62821,508,Low,17250,39873,731023,53,0.11,7431,42,Male
2977,57,296999,95078,77131,1,Single,17445,39311,13738,47993,508,Low,19001,23017,236042,51,0.46,5352,96,Female
2978,49,281677,42294,99138,2,Married,94440,38338,40230,21655,675,Low,2643,23078,661726,82,0.2,2356,18,Male
2979,53,197476,144756,174449,1,Single,35075,22115,37559,21828,384,Low,10995,30184,206688,78,0.47,5764,4,Male
2980,51,170641,99627,188437,2,Married,16691,18819,42261,49990,506,Low,1953,46386,806454,32,0.33,8495,70,Male
2981,22,145074,100381,108412,5,Married,94610,40291,49538,56565,646,High,18292,21778,335779,43,0.27,3833,97,Male
2982,22,280078,100027,39551,5,Married,74724,43791,36896,59193,460,High,5429,4703,313629,31,0.1,8471,19,Female
2983,47,74437,80366,47926,4,Single,25860,12712,43903,40959,749,Low,6966,48983,223205,78,0.14,4296,14,Male
2984,34,176810,104176,95214,4,Single,30171,33797,29365,45973,415,High,12629,600,542275,74,0.16,4586,37,Male
2985,42,110410,129667,92750,4,Single,29421,32297,49591,27962,661,Low,5534,46326,301879,35,0.14,1994,0,Female
2986,59,39731,82870,43599,4,Married,42089,30591,23599,76580,550,Low,4538,42519,483771,91,0.2,1741,4,Female
2987,30,161203,57387,114490,3,Single,31990,22968,27331,2209,482,Medium,7018,25240,915544,64,0.16,4393,97,Female
2988,51,205169,19304,98330,4,Single,65839,24475,36522,64099,627,Low,10750,47947,405089,99,0.37,8639,53,Male
2989,55,285033,27032,27593,4,Married,6486,19350,29805,75120,306,Medium,6317,37725,452112,24,0.22,6340,84,Male
2990,52,29569,101291,196406,4,Married,71102,31484,34374,11448,819,High,8422,47346,490656,75,0.39,1913,60,Female
2991,43,226749,122889,114865,2,Married,87077,7755,22811,67495,686,Low,16358,28357,793342,62,0.15,2779,77,Female
2992,58,105192,69486,195965,4,Married,69427,33321,44055,275,669,Medium,4539,22557,4364,88,0.18,8012,16,Female
2993,53,274829,75552,178708,1,Single,9046,16651,23083,21008,847,Medium,3866,10231,17291,20,0.41,6204,75,Female
2994,47,107154,49244,176435,4,Married,29741,14203,17161,91571,378,High,5278,4576,986491,67,0.35,9042,26,Female
2995,56,228542,147014,192031,4,Married,59089,23519,19403,60675,520,Medium,19930,11982,467999,93,0.14,71,69,Female
2996,26,128073,60697,137192,3,Single,5724,1240,11958,58302,711,Low,19501,22647,587862,51,0.48,451,24,Male
2997,23,239894,136031,152563,4,Single,48347,4159,30805,77787,778,Low,15916,30488,165980,90,0.41,3864,90,Male
2998,56,289756,12693,48638,2,Married,22664,18873,33970,20529,396,Medium,19183,38780,343549,78,0.32,9854,44,Male
2999,20,71644,91098,175134,5,Single,70886,10780,39591,15631,692,Low,1391,40708,469793,42,0.24,8390,1,Female
3000,20,52069,16259,10193,4,Single,79561,8661,15468,79082,767,Low,4298,23041,639570,53,0.14,6967,21,Female
3001,39,165006,129746,20213,4,Married,93761,36055,16135,47687,670,Medium,14202,23631,237323,98,0.24,4378,95,Female
3002,38,38706,117772,84766,4,Single,9164,28512,29845,96060,692,High,5553,7526,902659,16,0.23,6119,53,Female
3003,48,194588,127928,153259,3,Married,74906,18403,25155,71211,317,High,15518,37054,818264,88,0.13,9366,16,Female
3004,29,123602,146014,146112,5,Single,32872,42983,34491,56209,483,Low,16586,46715,991385,61,0.41,3111,60,Female
3005,37,144746,57419,34949,3,Single,90366,42549,5500,11569,442,Medium,13232,18341,386641,22,0.27,4153,65,Male
3006,47,40431,112092,139599,3,Single,89491,29549,26990,49639,762,Low,4143,19472,40639,41,0.46,2595,25,Male
3007,54,207805,66105,107433,3,Single,59879,48719,12939,38173,806,Low,19943,26654,514943,48,0.16,8905,55,Female
3008,50,60088,33404,154829,2,Married,47037,5313,26991,55856,633,Medium,16367,46302,818333,87,0.23,6527,32,Male
3009,46,195207,82656,30412,5,Married,22985,47815,18789,40033,361,High,7072,5189,187257,72,0.21,2158,0,Female
3010,30,251110,146774,150384,2,Single,88591,10252,24134,38365,462,Low,18479,1827,721313,29,0.45,9647,39,Male
3011,57,51385,110965,158191,2,Single,90702,4317,23537,34708,478,High,6894,43399,463100,25,0.3,8087,42,Female
3012,24,138104,66332,147876,5,Single,57868,42379,42504,28590,534,Low,5688,25692,867616,39,0.16,1748,43,Female
3013,27,32818,113182,190058,2,Married,77925,25456,5608,64024,359,Medium,9964,2005,203519,28,0.24,7463,61,Male
3014,53,175049,121395,51545,5,Single,19347,33606,49003,11989,527,Medium,5577,28695,764062,95,0.48,6428,35,Male
3015,31,69832,112619,81519,4,Married,41623,8461,18887,33727,538,High,18582,6590,708919,83,0.32,2348,55,Female
3016,57,103990,118269,166071,3,Single,16360,27945,23047,39398,383,Low,6790,32935,194109,81,0.11,3948,38,Female
3017,20,229966,83844,101093,2,Married,14214,46690,8294,38560,340,Medium,11476,15105,416542,87,0.12,2593,88,Male
3018,50,92204,134983,175830,5,Married,27222,4827,32005,97473,737,Low,10355,13587,229324,84,0.19,3161,12,Male
3019,23,65784,44142,99324,1,Single,72279,23371,20173,35331,828,Low,17433,10192,429847,39,0.35,7694,38,Female
3020,24,29921,119699,8768,2,Married,34303,12903,27406,33231,404,High,13502,8480,193092,43,0.2,581,99,Male
3021,49,275564,106226,6504,2,Single,14698,19887,32287,64267,836,Low,14948,17421,790962,48,0.44,6993,11,Female
3022,43,109506,17393,72986,5,Married,29602,28536,24569,10128,681,Low,7179,27061,544704,58,0.35,9286,20,Female
3023,22,94408,112281,121721,1,Married,14947,30103,39299,24055,392,High,19058,6198,396641,14,0.22,2401,86,Female
3024,30,143852,19388,13002,1,Single,52338,14400,34750,94243,514,Medium,2591,11556,230381,52,0.26,640,17,Female
3025,23,235838,72969,80427,4,Married,35537,34843,41984,57359,516,Low,5344,21207,86280,56,0.25,6325,12,Male
3026,45,46708,46660,43787,2,Single,22469,49047,8706,28646,788,Low,18117,10323,697351,68,0.23,109,18,Male
3027,46,38847,99244,18898,3,Married,6486,14190,16266,99222,450,Medium,6956,45424,746489,78,0.35,3457,34,Male
3028,46,75989,89544,146544,2,Single,72777,18668,28643,96120,673,High,17851,3973,497770,26,0.18,6307,45,Male
3029,25,24922,141183,85800,3,Married,96390,31869,25886,96904,748,Medium,6559,42144,330659,28,0.22,9755,56,Male
3030,34,72335,125370,114023,3,Married,19371,47852,14846,67149,721,Low,3773,13183,667228,55,0.13,7382,33,Male
3031,49,170453,27545,168704,5,Single,32524,45301,17719,74550,506,Low,3857,43313,439010,65,0.25,9786,61,Male
3032,56,42948,143451,131718,2,Married,65101,47491,26388,2120,776,High,4165,30171,717892,35,0.13,7211,55,Female
3033,56,112264,97346,38743,5,Single,22474,48032,24928,3391,525,High,2509,11859,360887,75,0.11,5259,0,Male
3034,56,79072,27809,179458,4,Single,78203,49014,8818,10158,686,Medium,13261,45765,968493,23,0.36,2460,56,Male
3035,54,233321,37967,135864,3,Married,79337,47369,13087,97524,405,High,17549,32967,920713,61,0.16,9182,85,Female
3036,42,153558,33424,179460,1,Single,47141,8995,41211,41699,375,Medium,14367,16338,802149,13,0.11,9022,27,Male
3037,25,86691,118411,157395,3,Single,4405,47331,27093,23746,815,Medium,4526,24910,799561,12,0.13,7023,3,Male
3038,23,161154,80069,177391,4,Single,2153,28911,6047,13045,486,Low,12633,19797,574334,88,0.18,1782,70,Female
3039,37,27086,99119,21868,3,Single,25131,44702,48413,54153,831,Medium,5003,16562,803466,31,0.39,8161,74,Male
3040,28,87853,47049,7080,5,Single,19680,45443,24044,40024,574,Medium,2414,25025,482931,59,0.1,6992,75,Male
3041,48,298060,37821,149848,2,Single,85233,6521,37115,69379,838,High,10567,1724,682503,73,0.39,8723,39,Male
3042,32,297392,105797,191524,1,Married,53644,39123,12930,58141,317,High,12251,33947,894019,92,0.34,9886,52,Female
3043,36,258922,87734,189884,5,Single,28283,31514,20994,6129,584,Low,7689,21219,747508,19,0.31,5972,38,Male
3044,51,68380,148241,68271,2,Single,93980,37539,31838,68746,601,Low,9254,17251,667793,65,0.46,2271,34,Male
3045,41,289992,107445,82585,1,Married,60357,35464,44826,91698,798,Low,3749,48299,294137,25,0.43,1526,97,Female
3046,23,34274,13830,194614,4,Single,87899,45226,44034,75505,556,Medium,13842,33745,373119,46,0.27,9174,81,Male
3047,24,280115,96940,129147,3,Single,19646,46231,30339,38284,518,High,4857,46475,731603,64,0.1,3626,9,Female
3048,56,116494,73867,20628,1,Single,39804,5796,15559,48056,656,Medium,11387,32762,703998,31,0.38,5482,50,Female
3049,32,135981,42419,130850,4,Married,16036,33576,8408,10626,555,Low,10734,13522,719609,41,0.12,807,63,Male
3050,53,186305,26668,144337,2,Married,6726,43111,28878,54639,573,High,5403,20024,843245,53,0.21,709,78,Female
3051,41,36304,34996,160743,1,Single,41160,3293,23068,94029,633,Medium,8672,41625,136057,90,0.3,3086,58,Female
3052,42,293438,61312,133872,4,Single,18274,42265,38637,20937,667,High,19212,43032,592386,82,0.14,8537,25,Male
3053,22,219783,144137,17460,2,Married,90123,3459,42891,18663,314,Medium,10517,10715,720235,61,0.37,5587,2,Female
3054,53,130777,20467,8477,5,Single,87091,18803,32309,96794,478,Low,9038,49934,484750,42,0.23,6636,76,Female
3055,51,111549,38702,7202,3,Married,10168,4224,37391,75095,744,Medium,4455,37065,219067,11,0.24,925,97,Male
3056,40,113464,104369,118846,4,Single,15103,7571,30489,43727,702,Medium,12367,8038,849535,23,0.36,2908,16,Male
3057,40,126748,85569,94410,5,Single,91437,22747,32707,7305,387,Low,15070,6732,905335,70,0.26,6220,64,Male
3058,30,298235,63952,111753,2,Married,30567,25772,28596,91509,393,Low,3024,45927,691911,74,0.19,1469,77,Female
3059,58,274174,44169,16850,1,Single,78743,14171,28111,21940,694,Medium,3981,3550,633581,95,0.17,9192,0,Male
3060,23,151074,26829,156881,3,Married,23691,48091,21926,98458,327,Medium,2305,23920,737334,39,0.39,4368,87,Female
3061,20,273890,14522,138878,2,Married,69092,39519,39971,64006,374,Medium,4101,19834,894021,36,0.4,6038,56,Female
3062,47,70411,95687,143235,4,Single,40072,9717,24319,44146,353,Low,8014,38358,534392,73,0.18,1048,10,Female
3063,43,278901,130334,99368,3,Single,54118,15411,22135,13657,620,Low,16391,37853,247277,42,0.23,4852,66,Female
3064,54,115696,128576,5185,5,Married,33133,6237,39879,83034,533,Low,6684,43442,156003,62,0.48,7480,76,Female
3065,32,171779,127419,29718,3,Married,15893,42559,12276,699,529,High,4974,45033,513491,89,0.49,3540,54,Female
3066,53,166320,17699,192274,5,Single,81402,9236,31062,73101,631,High,8115,48915,210207,19,0.33,5474,85,Female
3067,30,91309,78165,161287,2,Single,656,43113,19586,7109,771,Low,3966,21514,660229,36,0.4,7957,40,Male
3068,55,229394,85692,164397,1,Single,41120,46927,26345,74323,616,High,12088,41523,889743,46,0.4,5840,58,Male
3069,36,166109,27441,23458,3,Single,80632,38087,23941,50165,400,High,4220,49876,144368,11,0.26,2563,29,Female
3070,54,87421,40716,135293,1,Married,57518,18251,6571,25115,547,Medium,18483,39989,666561,52,0.12,2105,24,Female
3071,37,256436,72175,127342,1,Married,80983,34143,44352,81174,779,Medium,6077,41206,349905,92,0.4,2219,70,Male
3072,59,33450,16834,152078,3,Single,19854,40898,14949,65547,520,Medium,16076,46598,582892,28,0.15,3301,63,Female
3073,41,29491,28179,169041,3,Married,53212,21785,42542,10135,638,High,5644,16257,231641,20,0.22,2193,88,Male
3074,43,137026,36219,81820,1,Single,87519,25187,17561,20843,447,High,10862,24980,74451,61,0.23,5556,24,Male
3075,38,94804,113153,109014,4,Married,49696,39760,37827,661,595,Medium,7204,47684,196111,41,0.24,4949,65,Male
3076,56,139498,84967,163727,4,Married,96732,13850,34013,72917,706,Medium,4202,22901,966356,89,0.29,9020,33,Female
3077,58,258515,112454,86234,3,Single,77582,19700,30993,61753,777,Low,9704,17611,907244,90,0.3,5688,54,Female
3078,40,216701,19496,134282,1,Single,66492,46003,27595,21958,323,High,2862,8824,25869,38,0.29,3406,57,Male
3079,27,262223,56025,14102,1,Single,57795,17982,22722,9614,485,Medium,15734,6435,183613,93,0.17,7064,85,Male
3080,47,29967,69886,72107,2,Single,24560,4949,30042,71407,469,Medium,13294,22804,931473,45,0.36,5177,53,Male
3081,24,232826,13712,131328,1,Married,89711,30581,12001,66115,843,Medium,14216,45309,61060,56,0.42,9483,0,Male
3082,36,225235,104067,157625,4,Married,86831,6572,31886,90373,737,High,2976,38910,635223,97,0.28,31,17,Male
3083,56,190491,55489,89079,2,Single,80391,26553,12948,49647,600,Medium,16290,8850,28456,52,0.44,6553,15,Female
3084,55,48876,42664,134169,4,Married,51317,29733,36874,79006,663,Medium,14331,29883,687982,61,0.28,2478,55,Male
3085,38,239516,15315,99437,5,Married,83539,46498,23855,78615,476,Medium,18037,23888,402908,62,0.33,1961,73,Female
3086,46,171043,85033,84570,3,Single,78572,12589,30295,15650,443,Medium,7286,27997,179002,77,0.13,5720,30,Male
3087,53,249192,127862,97656,5,Single,79380,49790,30811,87854,822,Medium,4793,12744,979464,14,0.16,4317,47,Female
3088,30,274767,89030,123301,3,Single,645,36934,46522,13854,780,Low,9674,31137,688115,92,0.41,6194,76,Female
3089,31,272313,73910,177492,4,Married,33146,10114,46942,67672,791,Medium,19044,39068,648233,57,0.2,4904,33,Female
3090,40,48261,131075,161454,4,Single,39877,645,34225,70599,785,Low,11730,9075,400401,33,0.14,8896,33,Female
3091,30,126601,65919,43795,5,Single,52736,5884,45869,54603,784,High,12584,41656,935725,10,0.33,5984,59,Female
3092,58,81260,145204,56425,3,Married,44693,23052,25723,90617,736,High,18334,12616,833402,11,0.14,4990,75,Female
3093,47,76176,137153,62402,3,Married,83060,12461,12879,89217,494,High,9603,13617,867537,19,0.37,2506,36,Male
3094,24,162412,51598,198611,2,Married,20119,26574,45568,16590,765,High,17737,8906,532911,72,0.38,6740,39,Female
3095,36,186465,78206,108127,1,Married,47679,16473,14549,44391,375,High,3479,36757,542491,68,0.28,3111,16,Male
3096,39,122153,84900,159531,2,Single,92125,47471,32338,35898,459,Medium,5098,49393,212772,15,0.37,3025,40,Female
3097,31,168348,36296,54649,4,Married,82581,47904,23169,80991,789,Medium,5080,29744,837961,93,0.42,5284,55,Female
3098,25,27310,85577,100117,5,Single,13163,44238,39730,18238,399,High,18482,31381,626963,92,0.18,6481,53,Male
3099,36,186239,87173,182456,3,Single,90123,15421,20136,54730,415,Medium,18731,43965,673189,57,0.36,1428,78,Female
3100,38,161463,74771,192350,2,Married,87129,33318,45014,38032,679,Low,2973,42299,531368,45,0.38,4135,12,Male
3101,45,142013,87865,83156,5,Single,98691,5224,47148,18044,362,Low,18407,9935,414422,57,0.18,9245,45,Male
3102,51,201693,109074,172816,5,Single,30802,46318,10965,92693,431,Medium,2055,40182,313199,38,0.39,4392,71,Male
3103,25,161964,46622,93340,1,Married,52175,38349,7678,15712,547,High,19914,15878,411515,50,0.39,6990,16,Male
3104,55,229658,45886,35568,3,Married,93945,9435,27489,4979,694,High,19031,10870,49085,97,0.16,7906,10,Female
3105,57,192687,66377,154063,5,Married,10111,3479,48967,74012,710,Low,15945,23070,441066,82,0.23,6875,39,Female
3106,30,198625,92910,13912,3,Single,59936,9137,43075,99022,727,Medium,8825,49027,616342,41,0.48,9475,45,Male
3107,52,129264,128992,168599,2,Single,65526,26528,24507,61332,625,Low,8682,29020,773169,14,0.13,1947,64,Female
3108,43,99071,26312,55426,5,Married,21119,38859,40911,16641,845,Medium,18185,48874,223364,94,0.19,605,31,Female
3109,42,192074,11436,115363,5,Married,90211,35401,40568,30711,674,High,1341,5400,946875,26,0.33,6575,51,Male
3110,34,90658,37569,156479,2,Married,61896,39558,37081,84517,597,Low,10588,25376,652250,33,0.49,9528,9,Female
3111,46,29852,126787,148416,3,Married,35539,3501,27586,42882,578,Medium,18693,33374,320072,91,0.2,2936,58,Male
3112,30,287531,100485,7355,3,Married,89183,889,39562,64152,595,High,7703,29015,142122,95,0.43,2778,14,Male
3113,36,150381,112555,101429,5,Married,55387,8765,48208,40780,826,Medium,17960,42877,69501,15,0.25,5647,2,Female
3114,33,254484,42646,190805,2,Married,92489,14197,7342,58583,414,High,5028,3109,51304,37,0.24,4959,8,Female
3115,46,223754,86126,181805,4,Single,42823,36928,49360,48573,792,Medium,19578,16749,540963,29,0.5,7075,7,Female
3116,37,151632,127922,192987,3,Married,69555,42924,15167,27870,356,Low,5050,45436,121063,89,0.43,1934,73,Male
